Gamma,Iteration,Mean V,Difference,Times,Total Time,Total Iter,Changes,States
0.95,9,47.45313118185605,135.74597941645058,0.25655078887939453,0.8961448669433594,23,111,8
0.95,10,56.63285045621164,128.95867560456475,0.28534674644470215,0.8961448669433594,23,98,8
0.95,11,65.10929729209687,122.51074181223376,0.3135049343109131,0.8961448669433594,23,97,8
0.95,12,72.8211573997185,116.38519988055876,0.3423638343811035,0.8961448669433594,23,100,8
0.95,13,79.63001858647226,110.56593987442811,0.37343692779541016,0.8961448669433594,23,92,8
0.95,14,85.83192049037368,105.03763803964335,0.498013973236084,0.8961448669433594,23,80,8
0.95,15,90.71397768515824,99.78575612555852,0.5358419418334961,0.8961448669433594,23,60,8
0.95,16,94.08614535896702,94.79646347821726,0.5698177814483643,0.8961448669433594,23,45,8
0.95,17,96.74937464744289,90.0566402922037,0.6157279014587402,0.8961448669433594,23,35,8
0.95,18,98.4424122860238,85.55380343653019,0.6532196998596191,0.8961448669433594,23,30,8
0.95,19,99.90037242771099,77.2123027489076,0.6970958709716797,0.8961448669433594,23,24,8
0.95,20,100.81300848138049,73.35168759935954,0.736879825592041,0.8961448669433594,23,12,8
0.95,21,101.34022722868862,69.6840983783282,0.7872817516326904,0.8961448669433594,23,5,8
0.95,22,101.54023042336152,62.88989393388032,0.8504059314727783,0.8961448669433594,23,1,8
0.95,23,101.58936315318648,4.841063372396093e-06,0.8960587978363037,0.8961448669433594,23,0,8
0.99,1,-99.75962345096077,20.789999003694405,0.16916203498840332,5.192669868469238,23,28,8
0.99,2,-52.87338432665031,1034.276329778376,0.3950679302215576,5.192669868469238,23,62,8
0.99,3,-6.178296006625386,1023.9335664800936,0.6166667938232422,5.192669868469238,23,70,8
0.99,4,39.42349798950249,1013.694229778376,0.8286709785461426,5.192669868469238,23,63,8
0.99,5,83.62362060951679,1003.5572874800936,1.0433528423309326,5.192669868469238,23,65,8
0.99,6,131.95472530892067,993.5217135683761,1.2608487606048584,5.192669868469238,23,76,8
0.99,7,189.7163830444004,983.5864964321937,1.484971046447754,5.192669868469238,23,90,8
0.99,8,260.10932250079077,973.7506304309551,1.6868360042572021,5.192669868469238,23,107,8
0.99,9,339.41087877260486,964.0131241261467,1.8955316543579102,5.192669868469238,23,111,8
0.99,10,411.36275229522363,954.3729918479688,2.107961893081665,5.192669868469238,23,98,8
0.99,11,481.6164265376072,944.8292619289904,2.3310279846191406,5.192669868469238,23,97,8
0.99,12,548.2926849542474,935.3809682727838,2.534662961959839,5.192669868469238,23,100,8
0.99,13,609.9561027589125,926.0271585895574,2.7292098999023438,5.192669868469238,23,92,8
0.99,14,668.8240892256028,916.7668859667451,2.951035976409912,5.192669868469238,23,80,8
0.99,15,716.7861924651007,907.5992171065792,3.1832098960876465,5.192669868469238,23,60,8
0.99,16,751.2149776399134,898.5232238985967,3.4028539657592773,5.192669868469238,23,45,8
0.99,17,779.7877303855139,889.5379916591121,3.651486873626709,5.192669868469238,23,35,8
0.99,18,799.1935116364768,880.642610705604,3.910731077194214,5.192669868469238,23,30,8
0.99,19,816.4605581067633,863.1178217151523,4.149934768676758,5.192669868469238,23,24,8
0.99,20,827.6577277381381,854.4866434975023,4.445894956588745,5.192669868469238,23,12,8
0.99,21,834.2213067288588,845.9417760256106,4.691948890686035,5.192669868469238,23,5,8
0.99,22,836.8192666502457,829.1075336452906,4.9475998878479,5.192669868469238,23,1,8
0.99,23,837.4670069109449,9.970354994948138e-07,5.19258189201355,5.192669868469238,23,0,8
0.1,1,-1.0563775185185185,2.0999990000000004,0.010573148727416992,0.046714067459106445,7,25,9
0.1,2,-1.0379300555555555,0.2121200000000001,0.016857147216796875,0.046714067459106445,7,52,9
0.1,3,-1.0352084814814817,0.021209000000000033,0.022617101669311523,0.046714067459106445,7,52,9
0.1,4,-1.0349391111111113,0.002120000000000122,0.02846217155456543,0.046714067459106445,7,37,9
0.1,5,-1.034916425925926,0.00020900000000012575,0.03324699401855469,0.046714067459106445,7,27,9
0.1,6,-1.0349140925925926,2.0000000000131024e-05,0.039716243743896484,0.046714067459106445,7,24,9
0.1,7,-1.0349140925925926,2.0000000000131024e-05,0.046630144119262695,0.046714067459106445,7,0,9
0.3,1,-1.3656016095370371,6.2999940951,0.019147872924804688,0.17446112632751465,12,31,9
0.3,2,-1.2928388848398147,2.0769090414300004,0.029698848724365234,0.17446112632751465,12,76,9
0.3,3,-1.2631883855464816,0.6230714723999999,0.04136991500854492,0.17446112632751465,12,91,9
0.3,4,-1.2545544674214812,0.18690904142999987,0.052490234375,0.17446112632751465,12,71,9
0.3,5,-1.2523227851364815,0.05607147239999999,0.06468391418457031,0.17446112632751465,12,55,9
0.3,6,-1.2515956804014816,0.01680904142999995,0.07648706436157227,0.17446112632751465,12,57,9
0.3,7,-1.2513161588514814,0.005041472399999858,0.12081193923950195,0.17446112632751465,12,64,9
0.3,8,-1.2512251411764814,0.001500041429999932,0.1325831413269043,0.17446112632751465,12,62,9
0.3,9,-1.2511964282964816,0.00044877239999996377,0.14386701583862305,0.17446112632751465,12,49,9
0.3,10,-1.2511883145264815,0.00012223143000000825,0.154069185256958,0.17446112632751465,12,34,9
0.3,11,-1.2511861712664816,3.5429400000008826e-05,0.1647021770477295,0.17446112632751465,12,26,9
0.3,12,-1.2511861712664816,3.5429400000008826e-05,0.17435312271118164,0.17446112632751465,12,0,9
0.5,1,-1.9223130967881945,10.499969482421875,0.00994420051574707,0.19808006286621094,19,31,9
0.5,2,-1.7326032779834888,6.999971389770508,0.02150416374206543,0.19808006286621094,19,76,9
0.5,3,-1.613946752195005,3.4999847412109375,0.033361196517944336,0.19808006286621094,19,91,9
0.5,4,-1.5578095330132378,1.7499713897705078,0.044245004653930664,0.19808006286621094,19,75,9
0.5,5,-1.5336276019061053,0.8749847412109375,0.056699275970458984,0.19808006286621094,19,68,9
0.5,6,-1.5203277870460792,0.4374713897705078,0.06834197044372559,0.19808006286621094,19,81,9
0.5,7,-1.511720410099736,0.2187347412109375,0.0775301456451416,0.19808006286621094,19,99,9
0.5,8,-1.507022334911205,0.10934638977050781,0.08824324607849121,0.19808006286621094,19,114,9
0.5,9,-1.5045525162308304,0.0546722412109375,0.10192513465881348,0.19808006286621094,19,116,9
0.5,10,-1.5032852667349357,0.027315139770507812,0.11210322380065918,0.19808006286621094,19,105,9
0.5,11,-1.5027113525955766,0.0136566162109375,0.1232759952545166,0.19808006286621094,19,99,9
0.5,12,-1.5024508511578596,0.0068073272705078125,0.13288307189941406,0.19808006286621094,19,84,9
0.5,13,-1.5023348419754594,0.0034027099609375,0.14264321327209473,0.19808006286621094,19,76,9
0.5,14,-1.502287666885941,0.0016803741455078125,0.1552572250366211,0.19808006286621094,19,70,9
0.5,15,-1.502270359463162,0.0008392333984375,0.16546201705932617,0.19808006286621094,19,58,9
0.5,16,-1.502263139795374,0.0003986358642578125,0.1742870807647705,0.19808006286621094,19,42,9
0.5,17,-1.5022599750094943,0.0001983642578125,0.18209409713745117,0.19808006286621094,19,29,9
0.5,18,-1.5022595794112594,3.814697265625e-05,0.18975424766540527,0.19808006286621094,19,3,9
0.5,19,-1.5022595794112594,3.814697265625e-05,0.19799017906188965,0.19808006286621094,19,0,9
0.7,1,-3.2251471609582905,14.699977460659708,0.009170770645141602,0.43297886848449707,25,31,9
0.7,2,-2.658393282162531,20.17644307262816,0.019028902053833008,0.43297886848449707,25,76,9
0.7,3,-2.200784128279273,14.123490660617993,0.030488967895507812,0.43297886848449707,25,91,9
0.7,4,-1.9085305630248557,9.886443072628161,0.04117703437805176,0.43297886848449707,25,75,9
0.7,5,-1.7351101605796957,6.920490660617995,0.057691097259521484,0.43297886848449707,25,68,9
0.7,6,-1.6008255095218988,4.8443430726281616,0.07093691825866699,0.43297886848449707,25,81,9
0.7,7,-1.477932315367666,3.391020660617996,0.08168292045593262,0.43297886848449707,25,99,9
0.7,8,-1.3823429250250179,2.373714072628162,0.09900498390197754,0.43297886848449707,25,114,9
0.7,9,-1.312588869979746,1.6615803606179966,0.1100919246673584,0.43297886848449707,25,116,9
0.7,10,-1.2642810864723961,1.163105862628163,0.12300992012023926,0.43297886848449707,25,108,9
0.7,11,-1.2333577910782134,0.8141546136179971,0.1347639560699463,0.43297886848449707,25,104,9
0.7,12,-1.2126618123800867,0.5699078397281636,0.1509840488433838,0.43297886848449707,25,107,9
0.7,13,-1.1984889378002788,0.3989159975879977,0.1616230010986328,0.43297886848449707,25,116,9
0.7,14,-1.1894542392523837,0.2792408085071636,0.171860933303833,0.43297886848449707,25,110,9
0.7,15,-1.1840966541519733,0.1954490757332974,0.18291711807250977,0.43297886848449707,25,96,9
0.7,16,-1.1807250980474078,0.13681396320887362,0.1940288543701172,0.43297886848449707,25,80,9
0.7,17,-1.1785346317713785,0.09575028402449481,0.2205810546875,0.43297886848449707,25,68,9
0.7,18,-1.1774266245576641,0.04689787608718099,0.23096489906311035,0.43297886848449707,25,54,9
0.7,19,-1.1768713336723151,0.03282812345659236,0.24184584617614746,0.43297886848449707,25,42,9
0.7,20,-1.1765874258881046,0.022960196197897353,0.3547360897064209,0.43297886848449707,25,29,9
0.7,21,-1.1764255847989038,0.016071747534093905,0.37241101264953613,0.43297886848449707,25,15,9
0.7,22,-1.1763752059878296,0.011230733052148612,0.39133501052856445,0.43297886848449707,25,8,9
0.7,23,-1.1763448615410173,0.005483296110731839,0.4056069850921631,0.43297886848449707,25,6,9
0.7,24,-1.176335197522905,0.003837917473077823,0.4187309741973877,0.43297886848449707,25,2,9
0.7,25,-1.17633284447938,2.598696229227926e-05,0.4328758716583252,0.43297886848449707,25,0,9
0.9,1,-9.820744680443509,18.89999073861287,0.028743982315063477,0.7673108577728271,25,31,9
0.9,2,-6.449636098886856,89.5262719120471,0.0596318244934082,0.7673108577728271,25,76,9
0.9,3,-3.196695039246404,80.57363551168481,0.08616876602172852,0.7673108577728271,25,91,9
0.9,4,-0.6317468392837327,72.51627191204707,0.11260485649108887,0.7673108577728271,25,75,9
0.9,5,1.2831985684564868,65.26463551168482,0.13900995254516602,0.7673108577728271,25,68,9
0.9,6,3.215199103955522,58.738171912047086,0.16412782669067383,0.7673108577728271,25,81,9
0.9,7,5.495031412158531,52.86434551168482,0.1903388500213623,0.7673108577728271,25,99,9
0.9,8,7.91468447300943,47.577910912047074,0.22170495986938477,0.7673108577728271,25,114,9
0.9,9,10.211691801301708,42.82011061168481,0.2534787654876709,0.7673108577728271,25,116,9
0.9,10,12.167345407700639,38.538099502047075,0.2847328186035156,0.7673108577728271,25,108,9
0.9,11,13.836554931633323,34.6842803426848,0.3158378601074219,0.7673108577728271,25,104,9
0.9,12,15.330212406909967,31.21585225994707,0.34595203399658203,0.7673108577728271,25,107,9
0.9,13,16.77294520988507,28.094257824794802,0.37505102157592773,0.7673108577728271,25,116,9
0.9,14,18.006899107062342,25.284831993846076,0.40223097801208496,0.7673108577728271,25,110,9
0.9,15,18.999601312175056,22.75633958530391,0.43155407905578613,0.7673108577728271,25,96,9
0.9,16,19.77887587492109,20.48070557830427,0.505699872970581,0.7673108577728271,25,80,9
0.9,17,20.400477724853047,18.432625811316274,0.5364527702331543,0.7673108577728271,25,68,9
0.9,18,20.829315512779317,14.930417654386297,0.5663259029388428,0.7673108577728271,25,54,9
0.9,19,21.136677864897543,13.437375840478415,0.6032466888427734,0.7673108577728271,25,42,9
0.9,20,21.342858230040157,12.093629047273014,0.6277670860290527,0.7673108577728271,25,29,9
0.9,21,21.480253233100036,10.884266094076462,0.6503067016601562,0.7673108577728271,25,15,9
0.9,22,21.532398028140012,9.795830275511252,0.6882376670837402,0.7673108577728271,25,8,9
0.9,23,21.57388619034367,7.934613270384222,0.7126097679138184,0.7673108577728271,25,6,9
0.9,24,21.590982273483245,7.141151894876552,0.7367806434631348,0.7673108577728271,25,2,9
0.9,25,21.595390385953017,9.69385007465462e-06,0.7672157287597656,0.7673108577728271,25,0,9
0.95,1,-19.79085161325486,19.9499950086496,0.06237006187438965,1.4598560333251953,25,31,9
0.95,2,-11.618953787766175,194.38456561476002,0.11403894424438477,1.4598560333251953,25,76,9
0.95,3,-3.4290344765319642,184.6653373219193,0.1664130687713623,1.4598560333251953,25,91,9
0.95,4,3.330047514011941,175.43206561476,0.21995902061462402,1.4598560333251953,25,75,9
0.95,5,8.640777043591388,166.66046232191928,0.2661628723144531,1.4598560333251953,25,68,9
0.95,6,14.338987478782721,158.32743436476,0.3430190086364746,1.4598560333251953,25,81,9
0.95,7,21.429231954591707,150.41106263441932,0.5291330814361572,1.4598560333251953,25,99,9
0.95,8,29.55040921656447,142.89050466163496,0.5900468826293945,1.4598560333251953,25,114,9
0.95,9,37.761124157333654,135.74597941645058,0.6581149101257324,1.4598560333251953,25,116,9
0.95,10,45.06885895457228,128.95867560456475,0.7150571346282959,1.4598560333251953,25,108,9
0.95,11,51.732765894902535,122.51074181223376,0.7611088752746582,1.4598560333251953,25,104,9
0.95,12,58.05442566863286,116.38519988055876,0.8071060180664062,1.4598560333251953,25,107,9
0.95,13,64.63736160627529,110.56593987442811,0.8511919975280762,1.4598560333251953,25,116,9
0.95,14,70.5822327739289,105.03763803964335,0.9038839340209961,1.4598560333251953,25,110,9
0.95,15,75.65088331790805,99.78575612555852,0.9545509815216064,1.4598560333251953,25,96,9
0.95,16,79.83178974983669,94.79646347821726,1.0011370182037354,1.4598560333251953,25,80,9
0.95,17,83.29569131105329,90.0566402922037,1.0508790016174316,1.4598560333251953,25,68,9
0.95,18,85.8389369763761,81.27611325260096,1.1022088527679443,1.4598560333251953,25,54,9
0.95,19,87.79632514477343,77.2123027489076,1.147125005722046,1.4598560333251953,25,42,9
0.95,20,89.19572172021809,73.35168759935954,1.2051451206207275,1.4598560333251953,25,29,9
0.95,21,90.14504855155401,69.6840983783282,1.252411127090454,1.4598560333251953,25,15,9
0.95,22,90.52244042453128,66.19989344730914,1.297476053237915,1.4598560333251953,25,8,9
0.95,23,90.84214176584025,59.74539922508363,1.3470067977905273,1.4598560333251953,25,6,9
0.95,24,90.9794743285091,56.7581244227661,1.4030718803405762,1.4598560333251953,25,2,9
0.95,25,91.01451020793182,4.841063372396093e-06,1.459758996963501,1.4598560333251953,25,0,9
0.99,1,-99.76172140525114,20.789999003694405,0.22961187362670898,8.03405499458313,25,31,9
0.99,2,-51.83900146561356,1034.276329778376,0.5178170204162598,8.03405499458313,25,76,9
0.99,3,-2.3997703066857237,1023.9335664800936,0.8684360980987549,8.03405499458313,25,91,9
0.99,4,39.87129975847291,1013.694229778376,1.209031105041504,8.03405499458313,25,75,9
0.99,5,74.44461962570395,1003.5572874800936,1.5608091354370117,8.03405499458313,25,68,9
0.99,6,113.39445537117128,993.5217135683761,1.8250551223754883,8.03405499458313,25,81,9
0.99,7,163.83739532933663,983.5864964321937,2.0892691612243652,8.03405499458313,25,99,9
0.99,8,225.21934906435425,973.7506304309551,2.365279197692871,8.03405499458313,25,114,9
0.99,9,290.461134941151,964.0131241261467,2.6156809329986572,8.03405499458313,25,116,9
0.99,10,350.56855181153236,954.3729918479688,2.8895440101623535,8.03405499458313,25,108,9
0.99,11,408.23939691715714,944.8292619289904,3.160367965698242,8.03405499458313,25,104,9
0.99,12,465.3303236324381,935.3809682727838,3.46938419342041,8.03405499458313,25,107,9
0.99,13,528.263831823396,926.0271585895574,3.742250919342041,8.03405499458313,25,116,9
0.99,14,587.344776552746,916.7668859667451,4.005331039428711,8.03405499458313,25,110,9
0.99,15,639.8823243201374,907.5992171065792,4.290534973144531,8.03405499458313,25,96,9
0.99,16,684.9404598354168,898.5232238985967,4.573413133621216,8.03405499458313,25,80,9
0.99,17,723.3109446932881,889.5379916591121,4.8451690673828125,8.03405499458313,25,68,9
0.99,18,752.8225380379475,871.8361845980495,5.1123621463775635,8.03405499458313,25,54,9
0.99,19,776.7616633607262,863.1178217151523,5.45679497718811,8.03405499458313,25,42,9
0.99,20,794.7529122862996,854.4866434975023,5.76739501953125,8.03405499458313,25,29,9
0.99,21,807.0697390882497,845.9417760256106,6.068074941635132,8.03405499458313,25,15,9
0.99,22,812.1533403584052,837.4823582648557,6.393886089324951,8.03405499458313,25,8,9
0.99,23,816.6743108387424,820.8164583083391,6.654531955718994,8.03405499458313,25,6,9
0.99,24,818.6711191652892,812.608292688339,7.144721031188965,8.03405499458313,25,2,9
0.99,25,819.1727292225352,9.970354994948138e-07,8.03395700454712,8.03405499458313,25,0,9
0.1,1,-1.06562169,2.0999990000000004,0.017251968383789062,0.08776617050170898,7,24,10
0.1,2,-1.053934245,0.2121200000000001,0.026886940002441406,0.08776617050170898,7,53,10
0.1,3,-1.052371425,0.021209000000000033,0.03733420372009277,0.08776617050170898,7,63,10
0.1,4,-1.0521694050000001,0.002120000000000122,0.047406911849975586,0.08776617050170898,7,60,10
0.1,5,-1.0521441,0.00020900000000012575,0.06467485427856445,0.08776617050170898,7,49,10
0.1,6,-1.0521411600000001,2.0000000000131024e-05,0.07713699340820312,0.08776617050170898,7,37,10
0.1,7,-1.0521411600000001,2.0000000000131024e-05,0.08766698837280273,0.08776617050170898,7,0,10
0.3,1,-1.3734849214734999,6.29999822853,0.008805990219116211,0.22420597076416016,12,31,10
0.3,2,-1.3249478648572,2.0769090414300004,0.018141984939575195,0.22420597076416016,12,76,10
0.3,3,-1.3069980428335,0.6230714723999999,0.05566811561584473,0.22420597076416016,12,104,10
0.3,4,-1.3000006877821002,0.18690904142999987,0.0885629653930664,0.22420597076416016,12,111,10
0.3,5,-1.2973787634053502,0.05607147239999999,0.10227489471435547,0.22420597076416016,12,111,10
0.3,6,-1.29644567118025,0.01680904142999995,0.12408614158630371,0.22420597076416016,12,104,10
0.3,7,-1.29613597929565,0.005041472399999858,0.144866943359375,0.22420597076416016,12,84,10
0.3,8,-1.29604423092775,0.001500041429999932,0.17231488227844238,0.22420597076416016,12,64,10
0.3,9,-1.2960194510149,0.00044877239999996377,0.18665194511413574,0.22420597076416016,12,51,10
0.3,10,-1.29601351954285,0.00012223143000000825,0.20149993896484375,0.22420597076416016,12,38,10
0.3,11,-1.2960120315080499,3.5429400000008826e-05,0.21310186386108398,0.22420597076416016,12,29,10
0.3,12,-1.2960120315080499,3.5429400000008826e-05,0.22410988807678223,0.22420597076416016,12,0,10
0.5,1,-1.92941259765625,10.499969482421875,0.017877578735351562,0.3040447235107422,20,31,10
0.5,2,-1.7946597900390624,6.999971389770508,0.041043758392333984,0.3040447235107422,20,76,10
0.5,3,-1.7168204650878907,3.4999847412109375,0.05608773231506348,0.3040447235107422,20,109,10
0.5,4,-1.6668039131164551,1.7499713897705078,0.06991982460021973,0.3040447235107422,20,126,10
0.5,5,-1.6365567321777343,0.8749847412109375,0.08499574661254883,0.3040447235107422,20,128,10
0.5,6,-1.619128936767578,0.4374713897705078,0.10361385345458984,0.3040447235107422,20,125,10
0.5,7,-1.6096832466125488,0.2187347412109375,0.1213986873626709,0.3040447235107422,20,122,10
0.5,8,-1.6050880947113038,0.10934638977050781,0.13727474212646484,0.3040447235107422,20,104,10
0.5,9,-1.6030022659301757,0.0546722412109375,0.14934468269348145,0.3040447235107422,20,95,10
0.5,10,-1.602048292160034,0.027315139770507812,0.16359663009643555,0.3040447235107422,20,98,10
0.5,11,-1.6015941562652587,0.0136566162109375,0.17673778533935547,0.3040447235107422,20,102,10
0.5,12,-1.6013532695770263,0.0068073272705078125,0.18900179862976074,0.3040447235107422,20,114,10
0.5,13,-1.6012250556945802,0.0034027099609375,0.20081162452697754,0.3040447235107422,20,105,10
0.5,14,-1.6011557216644288,0.0016803741455078125,0.21368074417114258,0.3040447235107422,20,102,10
0.5,15,-1.601120714187622,0.0008392333984375,0.22847890853881836,0.3040447235107422,20,86,10
0.5,16,-1.601106454849243,0.0003986358642578125,0.24174880981445312,0.3040447235107422,20,58,10
0.5,17,-1.601101007461548,0.0001983642578125,0.2563028335571289,0.3040447235107422,20,34,10
0.5,18,-1.6010997257232666,7.82012939453125e-05,0.2758326530456543,0.3040447235107422,20,10,10
0.5,19,-1.6010994453430176,3.814697265625e-05,0.28868889808654785,0.3040447235107422,20,2,10
0.5,20,-1.6010994453430176,3.814697265625e-05,0.30395078659057617,0.3040447235107422,20,0,10
0.7,1,-3.234869580570531,14.699977460659708,0.02587294578552246,1.1298918724060059,31,31,10
0.7,2,-2.8115203929122927,20.17644307262816,0.04598402976989746,1.1298918724060059,31,76,10
0.7,3,-2.483881028995037,14.123490660617993,0.089080810546875,1.1298918724060059,31,109,10
0.7,4,-2.1972767163580342,9.886443072628161,0.11069083213806152,1.1298918724060059,31,126,10
0.7,5,-1.9657099457375586,6.920490660617995,0.14426493644714355,1.1298918724060059,31,128,10
0.7,6,-1.7872065403041637,4.8443430726281616,0.19551587104797363,1.1298918724060059,31,125,10
0.7,7,-1.6533810738044579,3.391020660617996,0.2454988956451416,1.1298918724060059,31,122,10
0.7,8,-1.5646617953175408,2.373714072628162,0.30017995834350586,1.1298918724060059,31,104,10
0.7,9,-1.5086396289219774,1.6615803606179966,0.36411595344543457,1.1298918724060059,31,96,10
0.7,10,-1.471479491466682,1.163105862628163,0.3977320194244385,1.1298918724060059,31,100,10
0.7,11,-1.44603699047707,0.8141546136179971,0.4371969699859619,1.1298918724060059,31,113,10
0.7,12,-1.426519272904831,0.5699078397281636,0.47182488441467285,1.1298918724060059,31,129,10
0.7,13,-1.4121517137615769,0.3989159975879977,0.5069248676300049,1.1298918724060059,31,126,10
0.7,14,-1.4012990188941248,0.2792408085071636,0.5365588665008545,1.1298918724060059,31,132,10
0.7,15,-1.3933091797327315,0.1954490757332974,0.5724360942840576,1.1298918724060059,31,137,10
0.7,16,-1.3885104189457493,0.13681396320887362,0.6010918617248535,1.1298918724060059,31,127,10
0.7,17,-1.3856375833989665,0.09575028402449481,0.6282739639282227,1.1298918724060059,31,116,10
0.7,18,-1.3841655094060585,0.06702480901271146,0.6649770736694336,1.1298918724060059,31,96,10
0.7,19,-1.3834904763215246,0.04689787608718099,0.7416260242462158,1.1298918724060059,31,75,10
0.7,20,-1.383146705912889,0.016071747534093905,0.7795429229736328,1.1298918724060059,31,58,10
0.7,21,-1.3829753486752239,0.011230733052148612,0.8119111061096191,1.1298918724060059,31,40,10
0.7,22,-1.3828732275201006,0.007861123332069564,0.8520150184631348,1.1298918724060059,31,27,10
0.7,23,-1.3828215522092953,0.005483296110731839,0.8817617893218994,1.1298918724060059,31,21,10
0.7,24,-1.3827932214168972,0.003837917473077823,0.9119000434875488,1.1298918724060059,31,19,10
0.7,25,-1.3827738869721606,0.0026670520094373984,0.9421257972717285,1.1298918724060059,31,20,10
0.7,26,-1.3827609896231816,0.0018665466021716703,0.9709188938140869,1.1298918724060059,31,17,10
0.7,27,-1.3827536032503323,0.0012870923998034023,0.9968719482421875,1.1298918724060059,31,11,10
0.7,28,-1.3827497028399056,0.0009005748754278287,1.0247838497161865,1.1298918724060059,31,8,10
0.7,29,-1.3827474829596158,0.0006109121910822246,1.0641000270843506,1.1298918724060059,31,5,10
0.7,30,-1.3827465898648397,0.0004272487293235372,1.0881822109222412,1.1298918724060059,31,2,10
0.7,31,-1.3827463045679784,2.598696229227926e-05,1.1297938823699951,1.1298918724060059,31,0,10
0.9,1,-9.843364927339193,18.89999073861287,0.12323403358459473,3.0412120819091797,31,31,10
0.9,2,-7.27035175385126,89.5262719120471,0.2680668830871582,3.0412120819091797,31,76,10
0.9,3,-4.758270517590002,80.57363551168481,0.3771228790283203,3.0412120819091797,31,109,10
0.9,4,-2.029517618438995,72.51627191204707,0.46507692337036133,3.0412120819091797,31,126,10
0.9,5,0.6399649356428528,65.26463551168482,0.547065019607544,3.0412120819091797,31,128,10
0.9,6,3.1254913695125213,58.738171912047086,0.640906810760498,3.0412120819091797,31,125,10
0.9,7,5.5492551262436995,52.86434551168482,0.7800412178039551,3.0412120819091797,31,122,10
0.9,8,7.575467272345717,47.577910912047074,0.8544490337371826,3.0412120819091797,31,104,10
0.9,9,9.176725571795101,42.82011061168481,0.9717679023742676,3.0412120819091797,31,96,10
0.9,10,10.624951850530891,38.538099502047075,1.0600008964538574,3.0412120819091797,31,100,10
0.9,11,11.924801674666599,34.6842803426848,1.2042160034179688,3.0412120819091797,31,113,10
0.9,12,13.233338773622078,31.21585225994707,1.3148918151855469,3.0412120819091797,31,129,10
0.9,13,14.449975736993128,28.094257824794802,1.4130468368530273,3.0412120819091797,31,126,10
0.9,14,15.61411656085412,25.284831993846076,1.493359088897705,3.0412120819091797,31,132,10
0.9,15,16.77002721570444,22.75633958530391,1.580476999282837,3.0412120819091797,31,137,10
0.9,16,17.685136522449778,20.48070557830427,1.6459040641784668,3.0412120819091797,31,127,10
0.9,17,18.441225236541825,18.432625811316274,1.7079589366912842,3.0412120819091797,31,116,10
0.9,18,18.9914567967797,16.589363181715395,1.7783970832824707,3.0412120819091797,31,96,10
0.9,19,19.357864480888324,14.930417654386297,1.875622034072876,3.0412120819091797,31,75,10
0.9,20,19.62671800245453,10.884266094076462,2.0157270431518555,3.0412120819091797,31,58,10
0.9,21,19.806969384821034,9.795830275511252,2.110198974609375,3.0412120819091797,31,40,10
0.9,22,19.93701181012458,8.816247199490876,2.2061989307403564,3.0412120819091797,31,27,10
0.9,23,20.022698823918937,7.934613270384222,2.2972960472106934,3.0412120819091797,31,21,10
0.9,24,20.084139574310896,7.141151894876552,2.4114341735839844,3.0412120819091797,31,19,10
0.9,25,20.137327800175143,6.427027496231332,2.506273031234741,3.0412120819091797,31,20,10
0.9,26,20.182799589106946,5.784324698138953,2.6001110076904297,3.0412120819091797,31,17,10
0.9,27,20.213369658279714,5.205883019167491,2.70169997215271,3.0412120819091797,31,11,10
0.9,28,20.234063017216567,4.685294668781494,2.7856240272521973,3.0412120819091797,31,8,10
0.9,29,20.24889192889441,4.216755992745779,2.876958131790161,3.0412120819091797,31,5,10
0.9,30,20.25652424895788,3.795080345001952,2.963914155960083,3.0412120819091797,31,2,10
0.9,31,20.259958782807907,9.69385007465462e-06,3.041105031967163,3.0412120819091797,31,0,10
0.95,1,-19.81955297726336,19.9499950086496,0.18094491958618164,5.658259868621826,31,31,10
0.95,2,-13.564312237476589,194.38456561476002,0.35713982582092285,5.658259868621826,31,76,10
0.95,3,-7.128086074500699,184.6653373219193,0.5698587894439697,5.658259868621826,31,109,10
0.95,4,0.1958039360375037,175.43206561476,0.8268086910247803,5.658259868621826,31,126,10
0.95,5,7.63929200304558,166.66046232191928,0.9935166835784912,5.658259868621826,31,128,10
0.95,6,14.831115830926603,158.32743436476,1.2072367668151855,5.658259868621826,31,125,10
0.95,7,22.288119114107328,150.41106263441932,1.4134609699249268,5.658259868621826,31,122,10
0.95,8,28.855606831677413,142.89050466163496,1.6121647357940674,5.658259868621826,31,104,10
0.95,9,34.28170588272103,135.74597941645058,1.7840099334716797,5.658259868621826,31,96,10
0.95,10,39.56311248695761,128.95867560456475,2.0114307403564453,5.658259868621826,31,100,10
0.95,11,44.57705663304939,122.51074181223376,2.202380657196045,5.658259868621826,31,113,10
0.95,12,49.91491087629003,116.38519988055876,2.3687398433685303,5.658259868621826,31,129,10
0.95,13,55.140850038848974,110.56593987442811,2.5364129543304443,5.658259868621826,31,126,10
0.95,14,60.403333669376565,105.03763803964335,2.7403578758239746,5.658259868621826,31,132,10
0.95,15,66.01605026360433,99.78575612555852,2.9329538345336914,5.658259868621826,31,137,10
0.95,16,70.76917374045784,94.79646347821726,3.140352964401245,5.658259868621826,31,127,10
0.95,17,74.98567765112958,90.0566402922037,3.32136869430542,5.658259868621826,31,116,10
0.95,18,78.29809664223906,85.55380343653019,3.5086417198181152,5.658259868621826,31,96,10
0.95,19,80.6654576509929,81.27611325260096,3.669450044631958,5.658259868621826,31,75,10
